contract_id,pregunta_id,pregunta,sum_pregunta_isAcusatoria,final_pregunta_isAcusatoria
927528,270820,Me parece que los archivos no corresponden a este procesoSaludos,0,0
424995,308905,"Estimados señores: en la convocatoria hablan de 5 dias y en los pliegos de ""ENTRGA INMEDIATA"", lesrecuerdo que hay que elaborar el trabajo y eso toma al menos 10 dias laborables. Si hay una imprentaque se arriesgue a ofertar es por que ya lo tiene elaborado al pedido. ESTAREMOS VIGILANTES.",1,0
1729246,1601848,"Estimada Entidad, de acuerdo a la resolución No. RE-SERCOP-2021-0114, en el Art.1 señala que ?Lasofertas que, dependiendo del procedimiento de contratación pública y conforme con lasdisposiciones y directrices que emita este Servicio Nacional, requieran ser presentadas con firmaelectrónica, no requieren ser foliadas ni sumilladas por el oferente. Favor confirmar si se procedeal cumplimiento del mismo.",0,0
772246,923587,quien es la persona encargada a contactar para realizar la visita tecnica ???,0,0
172845,1448023,el ladrillo mambron que medidas tiene y el de 15 que otras medidas tiene,0,0
77890,648052,MOTONIVELADORAS.- Solicitamos se permita ofertar un equipo con un círculo de diámetro mínimodentado externo de 1.750 mm.,0,0
1216757,567815,Buenas tardes somos de provincia como se haria las entregad de los productos y que tiempo nos darianpara entregar cadabes que soliciten los materiales aclarar gracias,0,0
1059138,187405,El servicio de rastreo satelital para los vehículos y maquinarias se lo debe considerar por 365dás?,0,0
1500580,1558681,"En los Items 1-2-3-4, que hacen referencia a la cerámica,la especificación técnicasolicitadaindica que necesitan cerámica biselada, indicar a que se refiere, ya que ninguna marcaen el mercado tiene cerámicas biseladas, ya que esa es un característica de los porcelanatos.Confirmar por favor a que se refiere",0,0
1626426,445502,"Señores GADMR, en las especificaciones técnicas, CAPACITACIÓN se solicita: CITA El temario de lacapacitación será en temas correspondientes a: virtualización, migración, backup, base de datose interconectividad, equipo físicos FIN DE CITA, se solicita aclarar la inclusión del tema de BASEDE DATOS, ya que el proceso, su alcance u objetivo no contempla la provisión de ningún tipo desoftware de base de datos.",0,0
1656932,1544715,"Sres. con el afán de precautelar el correcto funcionamiento de sus equipos de impresión: Favor ACLARAR si lo requerido en este proceso son cartuchos de tinta y tóner ORIGINALES en las MISMASMARCAS DE SUS IMPRESORAS, para las cuales los requieren , que sean NUEVOS, en sus empaquesoriginales del Fabricante , NO usados, no falsificados, no recargados, no re-manufacturados, nogenéricos , no compatibles. Gracias",0,0
126454,601154,SALUDOS CORDIALES SEÑORES POR FAVOR VOLVER A ENVIAR LOS PLIEGOS POR QUE AL DESCARGAR SALEN QUEESTAN DAÑADOA POR FAVOR GRACIAS DE ANTEMANO,0,0
1210715,946543,buenas tardes ing. quiero enviar la oferta pero me podria ayudar por que transporte envio por quesoy de latacunga,0,0
384242,280559,"Cuantas copias son, en papel químico?",0,0
1640433,1125607,Gracias por la invitacion nos podrian facilitar con el correo electronico para ser enviada a su vespor wetransfer,0,0
5497,1430397,"BUENOS DIAS SEÑORES, DONDE SE VA A ENTREGAR LOS EQUIPOS? Y LOS MONITORES PUEDEN SER DE DIFEENTEMARCA QUE LOS PC? GRACIAS.",0,0
114240,1594398,"Srs. Por favor confirmar si se necesita el permiso de sucursal para el Guayas, para poder participaren la subasta.",0,0
92772,970897,se debe cotizar cada reloj con un software? 8 relojes 8 software?,0,0
1483874,488463,"BUENAS TARDES, POR FAVOR ACLARAR PARA QUE DIAMETRO DE TUBO DE ASBESTO ES EL COLLARIN DE 63MM, O ENOTRAS PALABRAS INDICAR DIAMETRO INTERNO Y EXTERNO DE TUBO DE 2"" ASBESTO PARA VER QUE DIAMETROCORRESPONDE EL COLLARIN.",0,0
1541411,1555657,Dentro de las especificaciones del adhesivo holográfico se describe una seguridad del blancoholográfico. Pregunta Que texto contiene el blanco holográfico y si se debe presentar muestras?,0,0
1441355,1574913,"El medidor de stress térmico debe ser necesariamente el modelo QT36, por favor su aclaración yaque estan direccionando a una marca en particular",1,0
1697948,489112,"Buenas noches, el equipo que están solicitando según las especificaciones técnicas, algunos sedeben importar directamente de las fábricas, y como es de conocimiento público la pandemia, laguerra entre Ucrania y Rusia ha contribuido a que las importaciones estén escasas en cupos a nivelmundial, esto hace que se demore la introducción al país, por este motivo pregunto: es factibleque el plazo de ejecución del contrato sea de 90 días?",0,0
1240643,1443953,Por favor confirmar si el valor de ?Tensión Superficial?,0,0
1794240,1301113,"Estimada Entidad con relación a la cantidad y las entregas parciales solicitadas para el item N3FRESA REDONDA DIÁMETRO 7,0 -7,5MM DIAMANTADA, 100 UND, se solicita de favor se considere lasiguiente forma de entrega: Primera entrega de 10 unidades en 60 días luego de la firma delcontrato Segunda entrega de 30 unidades 80 días contados a partir del día siguiente de lasuscripción del contrato tercera entrega de 60 unidades 110 días a partir del día siguiente dela suscripción del contrato.",0,0
1001950,174903,Buenas Tardes ayudenos cuales son laas medidas de las tapas de acero fundido,0,0
1358249,1002762,Se exigirá que los trabajos de soldadura se ejecuten con soldadores calificados y procedimientos desoldadura calificados en cumplimiento de normativa AWS D1.1. 2.008?,0,0
1683131,489544,"Respecto a bachilleratos técnicos, según Acuerdo Ministerial 3245 del 27/ago/2004 además segúnRegistro Oficial N 97 del 10/dic/2019 en el Art 2.- Las Figuras Profesionales de la Oferta Formativaen Bachillerato Técnico también lo contenido en bases y normativas políticas del SITEAL yMinisterio Educación con actualización a 12/dic/2018 donde detalla Tipos de bachillerato técnicoy lo expedido en las REFORMAS AL ACUERDO No. MINEDUC-MINEDUC-2019-00052-A DE 31/jul/19 respecto aáreas técnicas y figuras profesionales, entre otras se concluye que de la FAMILIA PROFESIONALElectricidad y Electrónica se derivan carreras de Instalaciones, equipos y máquinas eléctricas, yElectrónica de consumo, que son iguales a las requeridas en TDRs sobre la titulación ?Bachillertécnico en Electricidad o Electrónica?. Por tanto, Se aceptará como personal técnico mínimo, enfunción Electricistas a personal con titulación en INSTALACIONES, EQUIPOS Y MÁQUINAS ELÉCTRICASy ELECTRONICA DE CONSUMO? SI/NO",0,0
1517530,1427339,El concentrado de espuma solicitado deberá ser para combatir incendios forestales y estructurales?,0,0
1147452,1381336,"Estimados, ustedes cuentan con las licencias de integracion para control de accesos y videovigilancia en la cantidad solicitada??",0,0
389281,833919,"Gracias la invitación . el presupuesto esta muy bajo, para mano de obra $.339,16,oo + insumos deaseo y limpieza 80,oo dos uniformes $,5 , depreciación de equipo de limpieza industrial 1 dolardiario $.30, control - transporte -supervisión 15 este egreso cada mes . Sobrante 130,ooganancia aproximada de la Cía , creen Uds. Srs. CAE. Tulcán, que es una ganancia racional paraprestar un servicio muy presionado diariamente para 3 lugares ?",1,0
1526190,1214873,"ESTIMADOS SEÑORES SOLICITAMOS QUE EN EL ITEM N 6 DONDE SOLICITAN CATETER URINARIO URETRAL 22 FR,DOS VIAS NOS PERMITAN PARTICIPAR CON CATETER URINARIO URETRAL 22 FR 3 VIAS BAG 30-50ML, AGRADECEMOSSU RESPUESTA",0,0
1635447,715363,"Estimados Señores de la Comisión Técnica, por favor confirmar si la oferta puede ser entregadmediante correo o física mediante dispositivo. Gracias",0,0
280874,224277,Para cuantas personas se tendria que dictar el curso que se esta pidiendo????? el numero de personasque resiban el curso depende el valor del mismo,0,0
1343155,42969,"A quien corresponda: PIdo comedidamente se me indique el porqué, las especificaciones de lasfranjadoras son muy limitantes ya que existe una amplia gama de modelos modernos que pueden cumplircon el fin para qué van a ser adquiridas, Sinembargo no es posible concursar ya que lasespecificaciones están inclinadas a un sólo tipo de franjadora. Por lo que las bases del concursono deben ser limitantes y específicas a un tipo/marca de franjadora.",2,1
132300,1208256,"1.- En la sección 1.2.4 de la Calificación de las ofertas y en la sección 3.1.3 Calificación delos participantes habla que “Solamente los oferentes cuyas ofertas técnicas hayan sidocalificadas, deberán subir su oferta económica inicial de manera electrónica a través delPortal, en la fecha prevista para el efecto”; pero por otro lado, en las fechas del control delproceso habla que el 08 de Septiembre de 2009 es la fecha máxima para la entrega de ofertastécnica Y ECONÓMICA. Para evitar confusión, la pregunta que surge, va en el sentido de que seprecise la fecha en la que se debe presentar la oferta económica INICIAL? Y si existe algúnformato para presentar la oferta económica?",0,0
1168653,872219,BUENAS TARDES LA TUBERIA ES PERFORADA O LISA GRACIAS,0,0
1590782,141267,Donde estarna ubicados los vehículos para homologación o installacion de los dispositivos?,0,0
81777,805750,NO HA PUESTO EL % DE ANTICIPO PARA EL MATERIAL,0,0
1508859,1352396,"Estimados muy buenos dias gracias por la invitacion, mi pregunta es cuantos puntos necesitan ytambien si es arma letal o no letal",0,0
1530100,1496300,"En el punto 4.1.3 FASE DE MIGRACIÓN FARMACIA de los Términos de Referencia dice: ? Esta soluciónpermitirá imprimir las recetas de los pacientes y los pedidos de farmacia denominado ?sábanas? queincluyen un detalle de las recetas dadas a los pacientes hospitalizados, desde el aplicativo AS/400,la cual es la herramienta de gestión médica, que se usa en esta casa de salud, en dispositivosláser o LED que cumplan la misma función y reemplacen a los equipos matriciales, y los cualesdeben quedar completamente configurados y operativos?. En vista de que la funcionalidad de lasimpresoras matriciales permite la impresión simultánea de varias copias en diferentes tipos ycolores de papel. Desearíamos conocer qué modalidades de trabajo al respecto deberían realizarlas impresoras LASER o LED requeridas para este proceso con el fin de mantener la funcionalidad.",0,0
86221,1439312,"En vista de que somos distribuidores autorizados de la empresa en el exterior que vende estosproductos y nuestra comisión por la venta de los mismos la recibimos emitiendo una factura alexterior, queremos saber ¿si el pago del contrato que derive de esta negociación se lo realizarádirectamente al exterior? pues de recibir este ingreso localmente no tenemos forma de registrarlocontablemente, debido a que los bienes en ningún momento ingresan a nuestro inventario.",1,0
1732421,404044,Favor enviar la memoria de cálculo estructural de la sala donde se instalará el equipo,0,0
1034051,156481,"Estmados, Srs. de resultar adjudicado; la entrega de los productos se la puede realizar en lasoficinas del proveedor? ya que en el punto 3.6 solamente indica que debe ser entregado en 30 días,más no define en que lugar se debe hacer la entrega, gracias de antemano por su pronta respuesta",0,0
1735379,1255494,"Estimada comisión técnica, por favor confirmar que en el Reporte de ensayo de depreciación delflujo luminoso de la lámpara según norma IEC 60662, se revisará que la vida útil corresponda conlo solicitado en las especificaciones técnicas, caso contrario el oferente no debe ser calificado.",0,0
1088191,1156049,En los pliegos consta fecha límite de presentación de la oferta técnica 30 OCTUBRE 2014 ???????,0,0
928691,210933,SENORES; EL PROFESIONAL ACREDITADO CEPI/NFPA ; F4 DELMINISTERIO DE RELACIONES LABORALES; DEBE SERECUATORIANO EXCLUSIVAMENTE DE CUENCA ? O PUEDE SER PERSONAL EXTRANJERO ACREDITADO PARA ESTOS CASOS?? GRACIAS.,0,0
589530,351320,La chompa y pantalòn de mujer es en jean. Podemos enviar muestras para ver calidad de confecciòny muestras de telas,0,0
1366908,1435891,"Buenas tardes estimados, en lo que se refiere a la garantía técnica manifiestan que tiene que serdirectamente de fábrica o emitida por el.... se refiere al distribuidor autorizado?. ... en talcaso en mi calidad de comerciante tendré que poner la garantía técnica de la empresa que medistribuye los materiales por ustedes solicitados????? o bastará con mi garantía técnica???...saludos",0,0
1727094,326180,ESTIMADA ENTIDAD PUEDE INDICARME EN LOS PLIEGOS PIDEN 2 DE PERSONAL EN LOS TERMINOS DE REFERENCIAINDICAN FACTOR HOMBRE 16 AYUDEME CON ESTA INFORMACION POR FAVOR,0,0
1368710,1040653,"BUENOS DIAS ESTIMADOS POR FAVOR DETALLAR SI LA PRESENTACION DE LAS PROTOMBINA TIEMPO, REACTIVOTROMBO PLASTINA CEREBRAL Unidad 4550 ES EN UNIDAD O ES EL ML ACLARAR ESTA PRESENTACION.",0,0
1668011,1410425,"?Estimada entidad, tomando en consideración que se está solicitando una prueba rápida deresistencia a carbapenémicos equivalente a una prueba molecular, y que representa un costo para losoferentes, puede esta prueba ser considerada dentro del reporte de consumo mensual equivalente a 3determinaciones de cultivos bacterias Gram negativas antibiograma?",0,0
1538416,903696,SE PUEDE COTIZAR UN UPS DE 6KVA TIPO RACK,0,0
1693129,534528,"Estimad@, donde puedo ver el anexo de los productos que incluyen el kit?",0,0
1678384,1185370,En la Pág. 2/14 de las ET indican que el proveedor será responsable del mantenimiento del tanque yde la central de cilindros de respaldo. Consulta: Solicitamos indicar la marca y modelo de estosequipos.,0,0
1566220,1284895,"Estimados Señores, en lo base a lo informado en las Especificaciones Técnicas del Equipo compactode medición en MT - TIPO BIDIRECCIONAL - TC: 200/5 - TP: 8400/120 - precisión 0,2S y tomando encuenta que al referirse al equipo compacto de medición por concepto básico y elemental es untransformador reductor que garantiza la clase de precisión y relación para el uso puntual demedición y estas señales que en definitiva se conectan a un medidor nada tienen que ver con eltema TIPO BIDIRECCIONAL. Por favor, aclarar este tema, si se intenta aplicar el terminoBidireccional con la instalación de un medidor de energía y si de esto se trata la solicitud de unSENSOR Y REGISTRO DE CAMBIO DE SENTIDO DE CORRIENTE. De ser afirmativo favor adjuntar lasespecificaciones técnicas completas de este dispositivo.",0,0
416692,302456,cual es el wall plate del item 5.2.11? no es lo mismo que el face plate del item 5.2.9?,0,0
259733,187979,"Se indica que las canaletas deben ser marfil, pero que los tomacorrientes y otros materialesdebenser blancos, etc, es posible que tanto canaletas, cajetines superficailes, tomacorrientes noregulados sean de color blanco para tener uniformidad....????",0,0
7139,916522,Favor confirmar si el ingreso de las máquinas al Municipio de Tiwintza será por vía aérea oterrestre,0,0
1687534,397192,"Estimada Entidad, en atención a la Circular Nro. SERCOP-SERCOP-2020-0022-C y resolución No.RE-SERCOP-2021-0114 que establece los mecanismos para la recepción de ofertas con firmaelectrónica, solicitamos se indique la forma o formas de entrega de oferta, a más de la ofertaconstante en el portal de compras públicas SOCE, en formato PDF con firma electrónica, que incluyetoda la documentación que forma la parte integral, formularios, documentos legales, documentostécnicos, etc., esto es: 1. Entrega física de la oferta a través de un medio magnético CD, USB uotros -CERO PAPELES- o 2. Entrega de la oferta mediante correo electrónico por Wetransfer, de serel caso indicar el correo",0,0
401203,291564,"Estimados señores, por favor au ayuda con la siguiente consulta: ¿Si es un protocolo propietariode WINCC es posible utilizar el protocolo OPC para enviar la información de la remota.?",0,0
1452576,400722,Por favor indicar el tamaño del holograma para el caso de vehículos y de motos.,0,0
535620,589566,"sres. gracias por la invitacion pero el presupuesto es muy barato, tomen en cuenta en incrementosalarias de $ 24.00 lo que significa que afecta al resto de rubros, con ese presupuesto es imposibleservir agradesemos la invitacion.",0,0
1666104,870303,"Estimado cliente, indicar cuál es la concentración que necesita para la prueba de tolerancia a laglucosa y especificar cantidades si requiere ambas concentraciones.",0,0
1577094,1569672,"Buenos días.... Con respecto a los requisitos para el SOLDADOR, pide que sea BACHILLER conexperiencia en este tipo de trabajos, la pregunta es.... La calificación de ARTESANO EN EL ÁREA DECERRAJERIA cubre este requisito?",0,0
1141509,1387482,"Estimados miembros de la Comisión Técnica.- Para nuestro caso, el intervalo de mantenimiento es de350 horas, lo cual se traduce en menores costos a través del tiempo. Pedimos autorizar esteintervalo, manteniendo los 4 solicitados sin costo para la entidad. Gracias.",0,0
1657157,1492078,Indicar el formato de presentación al proceso y los medios de entrega,0,0
1186014,339790,"buenas tardes hemos revisado enteramente la ficha técnica y no dice cual es la capacidad quenecesita el esterilizador...por favor necesito una respuesta eficaz y veridica de cual es lacapacidad....no queremos la contestacion ""en la ficha técnica está""....por que no etá estimadofuncionario....saludos",0,0
1152192,1358358,Estimados Agrocalidad Es obligación del contratista ofertante tener al día los pagos de aportesdel IEES del personal?,0,0
1730434,404284,"2: Por favor especificar los fluoroforos con los que va a trabajar el equipo de tiempo real en ellaboratorio, que ustedes necesitan que el equipo ya se encuentre calibrado, ya que sabemos que sonfluoroforos puntuales",0,0
1504839,1063385,"Estimados Señores, en el item No. 5 es posible participar con un balón de 230cm de longitud.",0,0
1412748,1580360,ESTIMADOS SEÑORES FAVOR CONFIRMAR SI EL VDRL QUE REQUIEREN ES BLANCO USR O CARBON,0,0
1169758,895812,"Dado que algunos fabricantes por política corporativa no venden a cliente final ni se involucran enprocesos comerciales y crediticios fuera de su rutina habitual, sino que para el efecto, utilizandistribuidores o mayoristas autorizados en el exterior que consolidan la mercadería y hacen losembarques a los diferentes clientes alrededor del mundo, favor confirmar si los pagos en lugar dehacerse al fabricante, como se estipula en los pliegos, pueden hacerse a un distribuidor debidamenteautorizado por el fabricante en el exterior, quien a su vez será el exportador y quien emitará laproforma y la factura comercial por los equipos.",0,0
1526761,91765,"buenos dias, estimados los toner que requieren den ser originales de las mismas marcas de losequipos de la entidad? ya que el presupuesto es muy bajo solo alcanza para toner y suministrosgenericos, remanufacturados, etc. Se puede ofertar toner de este tipo que no son originale?",0,0
383449,280120,"Disculpe Eco. Andrea Zhañay, pero la información enviada no se puede abrir, parece que estáempaquetada, o el archovo está dañado. Saludos",0,0
1681125,1491438,"SEÑORES COMISION TECNICA, EN HARAS DE QUE LA INSTITUCION PUEDA CONTAR CON UN MAYOR NUMERO DEOFERENTES SOLICITAMOS SE ACEPTE UN BRAZO ESCAVADOR CON FUERZA DE EXCAVACION DEL CUCHARON DE 6030 KG.Y FUERZA DE EXCAVACION DEL BRAZO DE 3846 KG.",0,0
349170,1460807,"SALUDOS CORDIALES, POR FAVOR COMO SUGERENCIA, TOMEN EN CUENTA LA PROCEDENCIA DE LOS EQUIPOS, LOSCERTIFICADOS DE CALIDAD DE LOS MISMOS A NIVEL INTERNACIONAL, LOS AÑOS DE EXPERIENCIA DE LA EMPRESAOFERTANTE , YA QUE EN LA ACTUALIDAD ESTAN LLEGANDO Y OFERTANDO EQUIPOS CHINOS A UN COSTO MUCHO MENORPERO CON DEFICIENTE CALIDAD , CON EL AGRAVANTE DE QUE LLEGAN SIN MARCA Y SE LES PUEDE COLOCARCUALQUIER MARCA Y PROCEDENCIA",0,0
1385589,1583913,"Estimados miembros de la comisión técnica se solicita por favor aceptar una maquina con mínimodos velocidades de avance y retroceso en transmisión , es una transmisión estándar en todas lasmáquinas de diferentes marcas , así se aperturan los datos técnicos permitiendo máscompetitividad entre oferentes y no favoreciendo a uno solo.",1,0
1651086,102941,Cuál es el tiempo de consumo de las pruebas?,0,0
892850,477810,"9) El supervisor del personal,Puede ser una de las personas auxiliares de limpieza? 10) Exigiránmarcas dentro de los insumosy maquinarias a usarse? 11) Cuántos uniformes mínimo exigen para elpersonal? 12) La colocacióndel personal, queda como exclusivo por parte del oferente, o se exgiráuna planta permanente? Estolegalmente no es procedente, porque ustedes contratan el servicio más noun personal determinado.13) Por seguridad de la institución, podemos cambiar el personal, cuando sedetecte anomalíascon el personal? 14) Nos pedirán planillas de iess, roles y beneficios socialespara el pago dela factura? 15) Extensión de área total? 16. Extensión de jardines? 17 Número debaños? 18 Numero de funcionarios para promedio de papel? 19 Cuántas cisternas tienes?",1,0
1712793,1408944,"Estimada entidad solicitar aclarar el número de botellas que se procesaran en el equipo de backup.Tomando en cuenta que el equipo principal dispone de 200 pocisiones, del cual respaldará el númerode botellas que la Entidad requiere para para procesamiento.",0,0
1544442,929981,"9.Se entiende para cumplir con las exigencias del Nivel de transferencia de tecnología TT 2 y TT3,este puede ser provisto como transferencia de conocimientos o taller a cargo del personal deloferente. Por favor aclarar.",0,0
1510936,1072376,6.Estimados por favor indicarnos si cuentan con agua fría y de cuanto de diámetro es la tubería yque tan lejos se encuentra del lugar de instalación?,0,0
1269266,620175,"Disculpen estimados, los archivos del Ushay que se encuentran dividido en tres partes, no se lospueden visualizar por el portal Ushay. Podrían cargarlos nuevamente?.",0,0
1807576,1235913,"Estima Entidad, solicito a usted que las pruebas de lavado se realicen con un informe técnico,especificando los términos utilizados para las mismas.",0,0
1072615,1517280,Estimados Señores por favor pueden subir los pliegos en un formato editable? Gracias,0,0
1061829,951308,estimaqdos señores de la comision tecnica que posibilidad existe en que el pago de las unidades seaal 100% contra entrega de los mismos sin anticipo,0,0
438925,1021835,El Item 21 se estan refiriendo a un traje en PVC o al traje tybek? gracias,0,0
951833,199200,"Estimados señores: El equipo tiene un funcionamiento de 8 horas diarias, pero ustedes estánsolicitando soporte técnico 24 (veinte y cuatro horas) horas los 7 (siete) días de la semana, porfavor aclararnos, gracias.",0,0
1379371,402259,"Solicitamos amablemente considerar el límite de responsabilidades, considerando que, en ningúncaso la responsabilidad del contratista, sus directores, agentes, empleados y accionistas frente aLA COMPAÑÍA, derivada de incumplimientos en la ejecución de la presente orden de compra ocontrato, incluidas las penalidades pactadas y demás responsabilidades a su cargo, excederá el100% del valor total en planta de los equipos suministrados o del valore de los servicios prestados,salvo en los casos de dolo o culpa grave en los cuales la responsabilidad será plena. Favorconfirmar",0,0
1280446,733414,"BUENAS TARDES FAVOR INDICAR SI EL 1) ITEM 44 VDRL REQUIEREN BLANCO O CARBON, 2)ITEM 38, ITEM 39,ITEM 40 DE CUANTOS ML REQUIEREN.",0,0
1063931,1031514,"Por favor aclarar, en el licenciamiento solicitado a las 44 licencias tanto para usuarios básicoscomo medios se debe asignar una extensión a un único dispositivo?.",0,0
1706711,992343,"Solicitamos se amplie la experiencia a presentación de Venta de Luminarias tipo LED, ya que elplantear una experiencia especifica tan cerrada como Iluminación de escenarios deportivos, sepodría interpretar como un claro direccionamiento a determinado oferente. Siendo que las compraspublicas deben fomentar una mayor participación de ofertas solicitamos se permita presentarexperiencia en Venta de Luminarias tipo LED",1,0
1177280,608233,pueden enviar diseñosolicitan muestras,0,0
1813225,1331163,"Se solicitan DETALLES para la fabricación del ítem 4 COMPUERTA DE HIERRO 0,40 X 1,20",0,0
592730,1033676,"SEÑORES: PARA PODER PRESENTAR LA PROPUESTA NECESITAMOS LOS KILOMETAJES ACTUALES DE CADA VEHÍCULOASI COMO TAMBIÉN EL KILOMETRAJE MENSUAL ESTIMADO RECORRIDO POR CADA UNIDAD, AGRADEZCO SE NOSFACILITE ESTA INFORMACIÓN, GRACIAS",0,0
1477527,117431,"Sección:9. Productos y Servicios esperados9.1 Instalación y configuración de la plataforma IBMCognos Analytics 11 Nuevo ambiente de desarrolloPregunta: Por favor especificar si el punto: ""Clonarlos servidores actuales de producción"" se lo debe incluir como parte del alcance y especificarcuál es el objetivo de la clonación.",0,0
401837,292137,Solicitamos confirmar que las pruebas en fabrica corresponden unicamente a las pruebas de rutina quese realizan en los equipos,0,0
1591676,701832,"Estimada entidad en el ítem N6 Casco de seguridad se puede ofertar una opción con barbiquejo en undiferente material del solicitado, cumpliendo de igual manera con la normativa, lascaracterísticas de soporte y confort, sin minimizar la seguridad del equipo.",0,0
1624915,1303152,BUENOS DIAS POR FAVOR SUBIR FOTOGRAFIA DE SELLOS QUE SOLICITAN COMPRAR,0,0
1386444,1434600,BUENA TARDE ESTIMADA COMISION DE CALIFICACIÓN DESEARIAMOS SABER SI PODEMOS FABRICAR LA SEÑALETICAVERTICAL CON TEGNOLOGIAS SUPERIORES A LA INEN 004 YA QUE CONTAMOS CON TEGNOLOGIA AVANZADA COMO ES ELSISTEMA DE IMPRESION DIGITAL CON TINTAS DE TRAFICO Y LAMINA ANTIVANDALICA CON UNA GARANTIA DE 10AÑOS Y CON RETROREFLECTIVIDAD SUPERIOR A LA QUE SE ESTABLECE EN EL REGLAMENTO,0,0
1481824,1559767,"Dentro de las características técnicas se esta solicitando que se cumpla hasta las dimensiones delequipo y del paquete, con lo cual se direccionando a una marca especifica, el posible ofertar enotra marca que no sea HIKVISION y que cumpla con las características técnicas principales, en casode ser posible nos podrían indicar las características mínimas a cumplir? Gracias su atención",0,0
1014947,227214,"Estimados, por favor confirmen que las siguientes medidas son convencionales o radiales: 1100-20 o1100-R20, 700-15 o 700R15, 750-16 o 750R16, 900-20 o 900R20. Confirmen que necesitan tubos ydefensas para las 11R22.5 que son tubulares. Confirmen si todas las llantas para maquinarianecesitan convencionales o radiales ya que pusieron ""R"" en todas las medidas, quizas las llantas decargadoras necesitan que sea radiales ?? Saludos,",0,0
1149190,754303,3.- Al respecto del punto anterior y con el apoyo de ustedes consideran que el proceso de toma detallaje del personal al cual se entregarán las dotaciones se lograría en un tiempo máximo de unpar de días?,0,0
1086509,528861,Van encolados o grapados?,0,0
996073,177899,"BUENOS DIAS, EN CASO QUE SE LLEGUE AL CONSEJO POR EJEMPLO A LAS 19H00 SE DEBE IR A DEJAR A LOSSEÑORES FUNCIONARIOS EN SUS DOMICILIOS?",0,0
941219,204887,CERTIFICADOS DE CALIDAD DE LA EMPRESA O A LOS MATERIALES A UTILIZAR,0,0
1448526,904723,los equipos contaran con un certificado de fabricación dentro de los terminos correspondientesdetallados en el Decreto 1515 de Vigencia Tecnológica . su confirmacion se debe hacer por partedel oferente un certificado de que todos los equipos tendran mantenimiento preventivo y correctivodurante el año de vigencia de la garantia tecnica,0,0
1351596,1005774,"Sres. Miembros de la comisión aclarar si el certificado de distribución de la marca, es elcertificado de ser distribuidor de la marca en el país autorizado por fabrica, para de esta maneragarantizar talleres autorizados con personal técnico calificado para la correcta prestación deservicios así como la provisión de repuestos, según lo establecen el numeral 13 y 14 del Art. 125de la Resolución N RE-SERCOP-2016-0000072 del 31 de agosto del 2016",0,0
31460,1432601,"La pintura anticorrosiva gris mate,de que calidad se requiere ya que hay alquidicas y epoxicas,peropor el precio referencial que uds proponen tal parece que es epoxica ,que es de superior calidad conrespecto a la alquidica.Favor confirmar para cotizar",0,0
1795207,570581,"Estimados, de acuerdo al reglamento de la Ley Orgánica del Sistema Nacional de ContrataciónPública, Art. 74, vigente desde agosto 2022 indica de manera OBLIGATORIA que la oferta se deberápresentar UNICAMENTE a través del PORTAL DE COMPRAS PUBLICAS hasta la fecha límite para supresentación, debidamente firmada electrónicamente. Favor su ratificación que la única forma depresentar la oferta será por dicho medio en conformidad con el reglamento y no se exigirá laentrega por ningún otro medio como entrega física impreso o CD, correo electrónico o wetransfer.Gracias por la aclaración.",0,0
1607422,621429,Con respecto al NOx confirmar que la señal sea por adición es decir NO2+NO.,0,0
1697809,637520,"La oferta se debe presentar en físico, o solo debe ser publicada en el SOCE?, de ser presentada enfísico cual es la dirección para la entrega de ofertas?",0,0
717843,889404,"Estimados señores: El tanque de parafina es el de 6 libras que incluye la parafina, escorrecto. Gracias.",0,0
1037164,154426,"Según los pliegos solicitan que los extintores cumplan con las normas UL/FM, lo que significa quedeben ser de fabricación americana o similar. Sin embargo, en el mercado existen extintores deorigen chino o local que solo cumplen norma INEN y pruebas hidrostáticas, pero que son bastanteutilizados y cuestan aproximadamente la mitad de los que cumplen UL/FM. Se pueden entregar este tipode extintores de origen chino?",0,0
1813167,830080,"Buenas tardes, porfavor adjuntar los pliegos ya que no se encuentran, y por otra parte cual eselnumero del personal solicitado para la presente contratacion",0,0
988212,240889,"Saludos, es insdipensable que la empresa tenga un ingeniero de cuarto nivel, puesto que laexperiencia en instalacion i manejo de los equipos activos de red no es necesario poseer dichonivle.",0,0
1441356,750402,"Buenas noches1. Dentro de los parámetros de calificación, ustedes solicitan certificados decalidad, mi empresa laboró en la secretaría del deporte a satisfacción del administrador, sinnecesidad de requerir tal certificación, no sé porque ahora solicitan este tipo de documentación,ya que habemos empresas pequeñas pero realizamos un trabajo con mucha responsabilidad.2. Además,no sé porque dentro del equipo mínimo requerido, es necesario cumplir con las marcas que ustedessolicitan, ya que como empresas disponemos de varios tipos de modelos y marcas, mas no laboramos contodas las marcas que ustedes solicitan, yo creo que con el voltaje y la potencia sería suficientepara poder cumplir a cabalidad lo que ustedes solicitan.",0,0
1384639,402124,"Estimados señores miembros de la comisión técnica reciban un cordial y atento saludo y a su vezsolicíteles de la manera más comedida aclaren las siguientes ítems En el ITEM 81 jeringuilla de1cc solicitan con aguja 22 x 1 1/2 que no existe con la aguja antes mencionada solo viene con aguja26x 1/2. 27x 1/2 y 30 x 1/2 confirmar,Si podemos ofertar",0,0
