contract_id,pregunta_id,pregunta,sum_pregunta_isAcusatoria,final_pregunta_isAcusatoria
1361076,493119,"Estimados señores, por favor especificar las dimensiones de la caja de válvula solicitada en elítem número 10",0,0
1548613,963657,Necesita voz?,0,0
839309,289977,"Chalecos Multipropositos, blindado nivel III A - III hasta protección cuello e InguinalPreguntaNo. 1La definición de un Chaleco multipropósito, tiene varias referencias, ejemplos:?TacticoMolle?Tactico fijo?Tactico suelte RapidoLa descripción de su producto NO es clara, se solicitaaclarar este punto en cuanto al modelo, tipo de chaleco, color , medidas respectivas ?????",0,0
1512841,114673,EN EL GUANTE QUIRURGICO SE PUEDE CONFIRMAR EL ESPESOR REQUERIDO YA QUE EL SOLICTADO ES DEMASIADOGRUESO CONFIRMAR ESPECIFICACION,0,0
1419027,1135656,"Estimados, favor indicar como es el cronograma de entregas.Gracias.",0,0
1831038,724462,"Estimados, la licencia de gestor ambiental para recolección de aceites y grasas las tienenlosgestores, para un importador o planta lo que dispone es de licencia ambiental a la plantao generadorde desechos, favor revisar y descartar este parámetro, o lo que requieren es quela CONTRATISTABRINDE el servicio de recolección con un gestor autorizado. Favor su aclaración",0,0
7240,1194987,Los convertidores E1 a V.35 deben montarse sobre una bandeja en rack de 19 pulgadas con una fuentede energía común ?. O se requieren los convertidores en unidades individuales con fuente deenergia separada para cada convertidor?.,0,0
872227,273770,"Señores, de acuerdo a la ley de contratación pública vigente, no pueden hacer a un lado a losproductores nacionales, contraviniendo el espíritu de la ley que es promover la producciónnacional que tanta falta le hace a este país, por lo tanto no pueden dirigir el concurso a una solamarca, CABE RECALCAR que nuestros toners genéricos debidamente registrados en el IEPI ya han ganadoen concursos, con la entera satisfacción de la entidad que los recibió, favor considerar esto, NODEJAR PARTICIPAR A LA PRODUCCION NACIONAL, es aniquilarla CON IMPORTADOS, es exactamente igual queen las entidades del estado solo se requiera personal extranjero y no nacional, LIQUIDANDO EL EMPLEONACIONAL, favor hagan conciencia.",2,1
1642388,1313365,ESTIMADOS LA ENTIDAD NO MESINA QUE DEBE SER AVALADO POR LA SETEC O SECAP,0,0
1463794,1266571,Con que tipo de hypervisor y versión cuenta la institución?,0,0
1338547,1588196,Estimados señores pueden por favor ampliar el tiempo de entrega ya que como ustedes solicitan confecha actual de fabricacion esto lleva tiempo alrededoer de 120 a 150 dias .,0,0
1622497,1566762,"Estimados Señores, en cuanto al item TOALLAS HÚMEDAS PARA BAÑO DE PACIENTE CON CLORHEXIDINA AL2%. Los antisépticos tópicos son productos seguros y eficaces para reducir el número de bacteriasen la piel de los pacientes antes de una cirugía, inyecciones, o en el procedimiento del baño depaciente, nuestra pregunta se basa en una recomendación de la FDA, organismo que solicita a losfabricantes de productos antisépticos cambios a la etiqueta y pasar de empaque multidosis a empaqueunitario para productos antisépticos tópicos y asi disminuir el riesgo de infección, las toallashúmedas para baño de paciente que están solicitando es empaque individual o multidosis?",0,0
1743519,513996,"Estimados de acuerdo a su estudio de mercado indican que el proveedor Jarabi Cia Ltda cumple. Estaempresa ha ofertado en otras instituciones tirillas que miden un rango de hematocrito 15-65% y hasido descalificado. ?El rango es un valor numérico que indica la diferencia entre el valor máximoy el valor mínimo de una muestra y se obtiene con la fórmula R = Máxx – Mínx.La instituciónsolicita un rango amplio mínimo de 10-65%, por lo que el rango es 10-65= 55% o MÁS AMPLIO. Siaplicamos la misma fórmula a las tirillas de esa casa comercial, el rango es 15-65=50% por lo quesu rango es estrecho, reducido con relación a lo solicitado lo opuesto a lo solicitado: AMPLIO,GRANDE, ESPACIOSO, EXTENSO, VASTO, ABUNDANTE, ETC.POR ESTO, NO CUMPLE CON LO ESPECIFICADO. Favorindicar objetivamente si se va a calificar como SI CUMPLE aquellos glucómetros que cumplen con unamplio rango de hematocrito, lo que significa que debe ser IGUAL O MAYOR que 55%, es decir: 55%,60%, 65%, 70%, 75%...",0,0
1273445,790265,1.Cuantos ítems son en total? 2. Favor detallar si es a un color o a full colorcada ítem. 3.Favoraclarar el tamaño de cada ítem. 4. Favor detallar el tipo depapel y su gramaje por cadaítem. 5.El logo institucional es a full color o es blanco ynegro? 6. Favor aclarar si cada ítemvanumerado.,0,0
1511133,93156,"Estimados:Favor su ayuda subiendo o enviando los TDR o Especificacíones de los productos aadquirir.Saludos cordiales,",0,0
624457,799703,"Estimados Favor especificar el dia de lavisita o en que horarios podemos visitar el lugar, yquien es el encargado de emitir la certificación",0,0
1309242,451323,"Estimados, de la revisión del pliego, se denota que las características de los equipos están muyespecíficas y cerradas, por lo que se podría interpretar que solo una casa comercial llegue aparticipar, por favor considerar los cambios respectivos para que todas las empresas podamosparticipar, como lo disponen los principios de la Contratación Pública como: transparencia,calidad, participación, según el artículo 4 de la LOSNCP.",2,1
1122676,1092759,"Estimados funcionarios:Para quienes tenemos experiencia en venta de equipos de cómputo sabemos quelacategorización de ""EQUIPO SOFISTICADO"" obedece a uno de los estratos manejados en CATALOGOELECTRONICO; en donde no existen equipos con caracteristicas como las que solicitan Uds., es decir,estan aumentando aun mas las características de los equipos que se ofertan en catalogo y pretendencomprar sin considerar mejor precio para quien oferta estos productos.",1,0
1656125,531977,"Estimada entidad en el punto 4 Metodología de Trabajo Uds. solicitan dos mantenimientos el primeroel 15 de mayo del 2021 y el segundo 15 de noviembre del 2021, entendemos que hay un error ya que lasfechas mencionadas se encuentran expiradas, asumiremos que es un solo mantenimiento correctivopreventivo, por favor aclarar.",0,0
1473099,1073595,SE PODRÁ ACREDITAR EXPERIENCIA CON UN CERTIFICADO DE AVANCE DE OBRA DEL 90% DEL PROYECTO DEMANTENIMIENTO DE EDIFICACIÓN DE SALUD PÚBLICA?,0,0
109858,542410,en las observaciones colocan un contenedor que tiene un filtro para 5000 ciclos......se puedeparticipar con uno que sirve para 1200 ciclos en esterilizacion?,0,0
756337,1526651,"Por favor permitan la adjudicación parcial de bienes, permitiendo de esta forma la participaciónde más empresas con experiencia y renombre en el país.",0,0
1140321,1452128,"ESTIMADOS SEÑORES; ACLARAR EL ITEM 1.4, SE SOLICITA MANGUERA DE 1"" PARA CONEXIONES ELECTRICAS Y ENLA DEACRIPCION ECNICA SE HABLA DE ARIDO ENLUMAX",0,0
1529039,685848,"EN LA EXPERIENCIA GENERAL USTEDES SOLICITAN EXPERIENCIAS QUE EL MONTO SEA IGUAL O SUPERIOR A USD699,48, ES DECIR QUE CON UNA SOLA EXPERIENCIAS ES SUFICIENTES, ACLAREN ESTE PUNTO PORQUE CAUSACONFUSION",0,0
492752,638522,"Estimados Señores tengan ustedes buen día, en cuanto al proceso publicado queremos saber si elplazo de entrega se puede extender a 60 días ya que dicho producto podría ser deimportación....??? Gracias.",0,0
770072,1101188,"En el formulario #3, numeral 2.3.1, para el medidor 9S el parametro solicitado para la tensionnominal es 120-480V.Considerando que todos los TP son 8400/120V., podemos ofertar el medidor 9S contension nominal fija a 120V.?",0,0
1157856,356664,1) Porque solicitan un equipo con 30 posiciones para reactivos cuando están solicitando solamenteel apoyo tecnológico para 16 analitos ? 2) La entrega de las pruebas serán parciales?,0,0
1581742,1415179,NO SE DETALLA CRONOGRAMA DE ENTREGA ..........CUANTAS ENTREGAS SE DEBE REALIZAR .........O ES SOLOUNA ENTREGA POR SU TOTALIDAD,0,0
1088855,606006,La especificación indica que los transformadores de voltaje deben ir en el compartimiento de barrasy no en el conpartimiento de interruptor. A nuestro entender a lo que se refiere es el puntodeconexión. Favor aclarar.,0,0
1764472,527956,"Buenos días, solilcitan dentro de los requisitos de Supervisores el ""Certificado de aprobación delcurso de Protección a funcionarios, antisecuestro y sicariato o a fines"", por favor indicar elparámetro de calificación para este requerimiento e indicar si se aceptará carta compromiso deobtención el mencionado Certificado.",0,0
1612055,1549261,FAVOR CONFIRMAR : la talla que necesitan La talla mediano de guantes de examinacion es talla 07 o08La talle pequeño de guantes de examinacion es talla 06 o 07,0,0
1632266,1114131,"Estimados, por a favor aclarar si los equipos fijos son tipo 1 o tipo 2.",0,0
1027377,219899,"Srs, Por qué se solicita que se tenga experiencia en todas las provincias?? acaso este concursoestá encaminado a que lo gane la empresa actual? POR FAVOR NO NOS DIGAN QUE NOS REFIRAMOS A LOSPLIEGOS POR QUE LO QUE ESTÁN HACIENDO NO ES LEGAL. gracias",3,1
1541320,913099,"Estimados buenas tardes, su ayuda confirmando en el ítem 81 SONDA NASOGASTRICA 14podemosparticipar con la sonda de 102 CM",0,0
1437129,23173,Buenod días: Se deben presentar muestras?,0,0
1027464,160744,En la sección II CONDICIONES GENERALES PARA LA SUBASTA ELECTRONICA. Sub sección I. DELPROCEDIMIENTO DE CONTRATACION. Numeral 1.11 Garantías. sUBSECCIÓN 1.11.3 se menciona la garantíaTécnica. Este documento debe ser parte de la oferta técnica?. Por favor confirmar,0,0
662084,325914,Señores. Se puede ampliar el plazo de entrega. Al ser equipos especiales se tiene que importary eso toma tal menos 35 dias. Gracias.,0,0
1692111,753881,"Señores de la Comisión Técnica, se solicita por favor que acepten un equipo que cuente con unapotencia bruta de 131 hp y 99,36 hp netos a 2200 rpm.",0,0
1279294,1509416,"En el numeral 4.1.5 Experiencia mínima del personal técnico, de los Pliegos y su respectivo cuadrosolicitan: en tiempo 1 año como capacitador, en este caso la pregunta es: El requisito es un año o100 horas de clases u horas laborables.",0,0
1719024,1279522,"Estimados señores, por favor confirmar si las cubetas solicitadas son para uso del equipo Hb 201 dela marca Hemocue",0,0
859562,833490,"En el numeral 4.6 Personal Técnico, se requiere en el numeral 5.6 que el oferente cuente con dostécnicos certificados en la herramienta de respaldo ofertada. Por favor especificar cual es laherramienta de respaldo que el IECE dispone",0,0
1522734,685914,Buenas tardes en el item 13 se puede participar con aguja 30G x 1/2 gracias,0,0
738581,628883,que tipo de codigo de barra llevan las hojas de respuestas?,0,0
1175347,1448882,"Para obtener la certificacion del SAE con respecto a tuberias de Hormigon, observamos que no existenlaboratorios acreditados para el efecto en los listados que aparecen en la paginas de laInstitucion, seria factible obviar este requerimiento?",0,0
687315,484559,"Sres. ustedes solicitan IONOMERO DE VIDRIO FOTOPOLIMERIZABLE PARA RELLENOS DE BASE 2X4 JERINGAS CONCÁNULAS, cual es el que solicitan y que viene en esa presentacion. gracias.",0,0
1752484,69472,"Estimados señores, confirmar si aceptan alguno de los medios de verificación o deben presentarsetodos.",0,0
1831877,1321712,"RETROEXCAVADORA.- Señores, en el sistema cargador, por favor acepten un equipo con capacidad deelevación a altura máxima de 7083 lb y ancho del cucharón de 2262 mm.",0,0
1540867,90320,Señores solicitamos aclarar la necesidad real de los cilindros de CO2 ya en el cuadro de la página7 de los TDR indican que requieren 5 envases y en el cuadro de la página 9 indican que requierensolo 2 envases.,0,0
149826,545085,"Por favor especificar el tipo de interruptor requerido: es en vacío, SF6, etc. El suministro debecontemplar la instalación de los interruptores en las celdas antiguas?",0,0
1560350,1416198,"AL MOMENTO DE VALIDAR LOS ARCHIVOS QUE CONTIENEN LOS PLIEGOS DEL PROCESO EN EL MODULO FACILITADOR DEUSHAY SALE EL SIGUIENTE MENSAJE ""UNO O MAS ARCHIVOS NO ESTAN EN EL ARCHIVO COMPRIMIDO"" POSIBLEMENTELOS ARCHIVOS TIENEN ALGUN ERROR",0,0
1603814,1127355,"SEÑORES DE LA COMISIÓN FAVOR VELAR POR LOS INTERESE DE LA INSTITUCIÓN POR LO QUE LE INTERESA ESADQUIRIR PRODUCTOS DE CALIDAD Y NO DIRIJIR LA COMPRA PONIENDO TANTAS TRAVAS SOLICITANDO INFORMACIÓNPRIVADA DEL FABRICANTE, DEBIDO QUE ESTOS PRODUCTOS SON PRODUCIDOS EN OTROS PAISES.",3,1
1217762,723914,"EstimadosFavor aclarar y publicar las cantidades que necesitan de cada formula, ya que en lospliegos dice cantidad 1Saludos",0,0
1054483,148166,"Se solicita unidades con 3600 cfm, se pueden ofertar equipos de mayor capacidad a la solicitada enlas esp. técnicas ???",0,0
306553,245520,"En el item 3, las versiones de los kits de sodio que manejan los fabricantes del exterior deprestigio y nombre reconocido son dos: 120-208-480v y no 460v ya que el tap de 480v tiene un rangode tolerancia del 10% que le permite operar entre 430v y 530v. Adicionalmente el valor delcapacitor está en función de cada fabricante que asegura la corrección del factor de potencia encada tap, por lo que en unos casos pueden ser capacitores de 24uf y en otros de 30uf. Favor aclararsi podremos cotizar de esa forma",0,0
1626004,725330,"Estimados Señores de no incluir el presupuesto referencial el costo de mantenimiento preventivo porlos 8 años posteriores a la Garantia Tecnica del Fabricante de los equipos médicos a ofertar, encalidad de proveedores debemos presentar nuestra oferta del mantenimiento preventivo referido?Gracias",0,0
784321,1161920,"POR FAVOR QUISIERA QUE MANDEN EN WORD EL PROCESO DE PLIEGOS, GRACIAS",0,0
1349049,563764,"Estimados buenos días.Favor revisar ya que se esta pidiendo el mismo detalle tanto en experienciageneral como en específica.La general debería ser como su termino lo indica GENERAL es decir en""organización, producción y ejecución de eventos o servicios de capacitación"", pues en laexperiencia ESPECIFICA se solicita la experiencia en ""organización, producción y ejecución deactividades deportivas, culturales, recreativas...""Favor aclarar al respecto.- Gracias",0,0
1500669,94195,Estimados mi consulta es la siguiente: El gluconato de clorhexidina al 2% requieren solucion ojabonoso y el gluconato de clorhexidina al 4% requieren solucion o jabonoso.,0,0
1178772,1448326,"Señores Ala 23, porqué piden en equipos camioneta doble cabina del año 2015 sabiendo como estála situación económica del país basta con una camioneta simple que tiene mas capacidad de carga yque sea a partir del 2010 y en buenas condiciones, gracias. Saludos",1,0
1205293,1446070,El Meer establece que el fabricante de las luminarias LED debe de cumplir con el ISO 9001 y el ISO14001 confirmar que la no presentación de estos certificados será objeto de descalificación.,1,0
1785124,1535243,Estimada entidad en que entidades serán instalados los 2 equipos de Hematóloga,0,0
889788,1159180,"Para el ITEM 9: CONDUCTORES DE ALUMINIO 2 AWG ASC:?Aclarar cuál es la especificación real delproducto si es denudo o aislado, debido a que en la Descripción nombra ?conductores de aluminiodesnudo Tipo A.S.C o A.A.C? y en las Características Particulares se menciona ?Aislante de materialtermoplástico, PE 600V 75 C??",0,0
1491349,775686,"Estimados, La obra civil necesaria para la instalación de tomas nuevas y reemplazo de será porcuenta del Hospital.",0,0
787291,1396812,"Buen día, considerando que se trata de la adquisición de un equipo completamente nuevo, se puedecotizar un regulador de vacío que cumpla con las mismas características del solicitado pero en unamarca diferente?",0,0
1690398,800375,"Estimada , Entidad Contratante Por favor subir en archivo Excel editable de la tabla de cantidades ydescripciones del servicio a ser contratado",0,0
1500572,67414,Para acreditar el equipo mínimo solicitado únicamente presentamos el listado del equipo con lascarácterísticas técnicas y un detalle fotográfico? o se debe adjuntar algún otro documento?,0,0
378643,605186,LA ENTEGA EN EL CAMPAMENTO DEL MUNICIPIO DEL TOTAL DE ITEM ? POR FAVOR COMUNICAR,0,0
1054581,147300,"Señores dentro de los accesorios solicitados para la mesa de cirugia en el punto k) solicitan (1)Pasa chasis, podrían por favor indicar cual es este accesorio? o para que sirve?",0,0
832866,293803,"El límite máximo de vitamina A crea una dificultad ya que es imposible controlar la cantidaddezanahoria en cada barra, porque se trata de un producto natural. Solicitamos aclarar por quésepone un límite máximo, si un consumo mayor de b-caroteno a los 250 UI, no es perjudicial paralasalud del consumidor.",0,0
1813135,467938,"Estimados RTX es una patente de nVidia, lo cual está prohibido por la normativa legal vigente,Reglamento LOSNCP Art 52, numeral 2: ""No se podrá hacer referencia a marcas de fábrica o decomercio, nombres o tipos comerciales. patentes, derechos de autor, diseños o tipos particulares,ni a determinados orígenes, productores o proveedores."", por favor omitir",0,0
1041031,878769,"Al solicitar experiencia generales y específicas, es necesario presentar nuestra metodología deimplementación y cronograma de ejecución?.",0,0
1762193,892921,"Estimada entidad, indicar si es factible ofertar con el equipos controles de calidad interno de 2niveles.",0,0
1663410,1055803,jefe de operaciones es valido presentar ing. contabilidad y auditoria? ya que son carreras a fin?,0,0
949559,260323,"Aclarar el formulario 7, cuando indica que el adjudicado debe presentar facturas para verificar elorigen ecuatoriano de los bienes ofertados, ya que esto debería ser solo en caso de que los bienessean de origen nacional, favor aclarar esta resolución no. RE-INCOP-2013-0000096, GRACIAS",0,0
1263937,55771,"El casco que solicitan dicen que debe ser tipo N y luego en las especificaciones solicitan que debeser clase I, pero describen que debe tener espuma interior para golpes laterales y esto lo cumpleúnicamente un casco clase II, en ese sentido por favor confirmar exactamente que clase debe ser elcasco, considerando que mientras más aislamiento tiene como el caso con espuma, el peso aumentaráasí como su costo pues el precio de referencia no se ajusta a un casco clase II con barbiquejo.",0,0
1726448,1268272,"En el TDR item 18 de la Pag. 6, se solicita una resistencia por LED, esto conlleva a coarta,bloquear a muchos fabricantes, sin embargo este tipo de sugerencia técnica que solicitan, que notiene nada que ver con normativa alguna de funcionamiento del semáforo, se podría afianzar con lasgarantías técnicas del producto emitida por el fabricante, no por 2 años sino por 5 años. Portal razón se solicita eliminen este tipo de especificaciones electrónicas exclusivas delfabricante escogido.",0,0
1696165,1054984,SE REQUIEREN MUESTRAS?,0,0
1045552,1517898,En las características técnicas de los equipos solicitados se menciona que los slots de expansiónsean Half Height. Tomar en cuenta que los equipos Small Form Factor el chasis soporta ranuras deexpansión Low Profile sin que esto sea un parámetro que afecte funcionalidad ni rendimiento delequipo al tratarse netamente de medidas físicas.,0,0
1573809,86486,"Como parte de los otros parámetros de evaluación la entidad contratante ha solicitado lapresentación de certificados de calidad de los bienes solicitados emitido por el fabricante noobstante de aquello, se recomienda realizar la revisión de dicho parámetro, considerándose que seestá efectuado la adquisición de 163 ítems diferentes y que tal como se encuentra planteado elrequisito los oferentes deberían presentar dichos certificados de todos los insumos requeridos,caso contrario su oferta sería rechazada, pudiendo afectarse los principios de concurrencia,igualdad y trato justo contemplados en el artículo 4 de la LOSNCP, más aún cuando se requiere lapresentación de certificados emitidos por fabricantes.",1,0
1380665,1199422,"En los TDR se solicita el analito CA 72.4, esta es una prueba exclusiva de la plataforma Cobas.Favor indicar si esta prueba se puede remitir a un laboratorio de referencia que garantice laconfiabilidad y resultados de la misma. Y que permita la participación de otros oferentes en esteproceso.",1,0
1056531,145958,"Estimados buenos dias.Por favor aclarar si el precio de cada equipo dede incluir los mantenimientosanuales de los equipos, ya que la partida presupuestaria con la que se hara el pago es solo paraadquisicion de equipos. O si en todo caso se debe fijar un costo adicional por los mantenimientos,mismo que sera cancelado al momento de ejecutarse los mantenimientos.Gracias",0,0
1324724,457241,La cabina puede ser convencional sin litera?,0,0
892249,1520299,"Buenos días, por favor quisiera conocer si los 9 postes de video vigilancia que se instalaran en elcantón Salcedo seran de 12 metros con brazos de 5 metros, o de 12 metros con brazoz de 3,5 metros; ya que en los pliegos no especifican el tipo de brazos que llevaran los postes.",0,0
599522,769421,ESTIMADOS ME PUEDEN ACLARAR DE CUANTOS MPIXELES ES LA CAMARA DIGITAL(VISUAL) POR FAVOR,0,0
1679714,1111742,En que tiempo se realiza el pago de la totalidad del 70%?,0,0
1114622,874900,el servicio solicitado tal como lo indica la invitacion es de tan solo limpieza y exterminaci{on deplagas...cual es la intenci{on de solicitar el servicio de estibaje si este es otro rubro??? creenustedes que esta bien solicitarlo dentro de este servicio??? y porque??,0,0
1189696,776679,Donde se deben entregar los generadores desalojados?,0,0
1642369,603713,"Estimada Entidad en el Numeral 1.10 es posible ofertar ruedas de 12.7 cm, lo que permite ofertarcamas de diferentes marcas, ampliando el margen de participación",0,0
1311170,564683,"En el punto 4.1.4 numeral 2 de los pliegos en la Experiencia General y Experiencia Especifica, seespecifica montos mínimos. PREGUNTAS: 1) Porque los montos y proyectos mínimos de la experienciaespecifica son mayores a los de la experiencia general?. 2) Los costos referenciales tanto paraexperiencia general y específica fueron obtenidos en base al presupuesto referencial? SI o NO?. 3)Si la respuesta a la pregunta 2) es afirmativa, por favor responda: El costo referencial fueobtenido es en base al estudio técnico económico exigido?. Sírvase dar una respuesta motivada(Art. 66 numeral 23 de la Constitución).",0,0
1669884,1280148,"Estimada Entidad. Basándonos en los principios de la Ley Orgánica de Contratación, a fin deprecautelar el principio de legalidad y motivación, la Entidad Contratante debe y tiene laobligación de motivar su respuesta, que si la respuesta fuera: ríjase a los pliegos, irrespeta yno ejecuta el derecho de recibir una contestación motivada por parte de la Entidad. Por lo quesolicitamos de la manera más comedida ser explícitos en las respuestas. Ante lo expuesto conanterioridad, favor indicar bajo qué reglamento se rige su solicitud de canje establecida en lospliegos ya que actualmente no existe un reglamento aplicado para dispositivos médicos?",0,0
344368,732776,SEÑORES BUENOS DIAS QUISIERAMOS ESTAR SEGUROS SI EL VINILO REFLECTIVO TIPO II ES EL GRADOINGENIERIA PARA PODER COTIZAR GRACIAS,0,0
1531992,621011,ESTIMADOS SEÑORES FAVOR INDICAR CUANTAS MAQUINAS VIRTUALES SE DEBE DEJAR CONFIGURANDO,0,0
1496519,1488420,"BUENAS TARDES, SE NECESITA LAS CANTIDADES DE OBRAS PARA PODER PARTICIPAR",0,0
1704293,1542380,Estimados por favor aclarar el tiempo de consumo aproximado de las determinaciones solicitadas.,0,0
1672313,786155,"Otra vez esto de las muestras, que lo hacen de manera injustificada. Si quieren ver lascaracteristicas tecnicas, basta con una muestra de un collarin de cualquier tamano, y lo mismo paralas uniones mecanicas. POR FAVOR YA ES HORA DE QUE ACTUEN DE MANERA TRANSPARENTE, TODOS LOS ANOS ESLO MISMO !!!!",2,1
358637,626004,"La primera entrega dice que es a la suscripcion del contrato, que quiere decir esto, que exactamenteel dia en que se firma el contrato hay que entregar estos aceites o de pronto podrian esperar un parde dia.",0,0
379479,831183,EN EL ITEM 13 LA CAJA QUE TENGO TRAEHASTA 50 mm PUEDO ADICIONAR APARTE EL DADO DE 56 mm,0,0
1576956,1346991,"Estimados por favor con respecto a la garantia tecnica se puede entregar con 12 meses, ya que estaspruebas se pueden consumir en los 12 meses",0,0
1620266,503594,"Estimados señores solicitamos nos ayuden con una fotografía del ítem 60 de el inmovilizador dehombro tipo 1, grande",0,0
939945,265329,El aceite térmico es paraq sistemas presurizados o a presión atmosférica?,0,0
1607780,695229,"Para el Item 22: Los manómetros diferenciales con tamaño de dial de 4.5"", están solicitando conuna presición de +/- 0.5% la presición para éstos tamaños de dial es de +/- 2%. Confirmar sipueden permitir éste Item con la presición de +/- 2%?.",0,0
900861,632163,CONFIRMAR LOS CARTUCHOS Y NUMERO DE PARTE PARA EL Plotter Injección a TintaHP500,0,0
698715,1470817,Solicitamos ampliar plazo de entrega a 90 días luego de la firma de contrato,0,0
1026727,161153,"Estimados,Se solicita planos de instalación de ventiladores y áreas a las que sirve cadaventilador, confome a las áreas que se muestran en las fotos, los ventiladores manejan caudales muygrandes. Adicionalmente no exite congruencia entre el voltaje solicitado de los ventiladores y losgrandes caudales que manejan.Saludos",0,0
520309,699103,Por favor tengo las siguientes preguntas: 1.Es solo la provisión de materiales o también lafabricación de la estructura metálica. 2.Por que no dan anticipo? Gracias,0,0
922842,1459816,señores buenos dias les ruego tomar en cuenta el agregado nacional que sulen poner algunosparticipantes que ponen bajo el 40% cuando todos sabemos que en el ecuador no se fabrican ni seensamblan aires acondicionados y de esta manera descalificar a quiene ponen la verdad es obligacionde las instituciones investigar que la informacion dada por los oferentes sea verdadera y de noserlo deberian descalificarlos para que los procesos se den con transparencia en beneficio de lkainstitucion a la que dignamente ustedes representan y del estado ecuatoriano gracias,3,1
1269467,513521,Por favor indicar el porcentaje de humedad de los lodos,0,0
687704,628096,"Podria indicarme donde encontrar la Norma IEC 410, su objeto y razon. Esta no es publica?",1,0
1187850,546347,"los predios cuentan con una fuente d agua fija para el riego, o de donde sacamos el agua.}",0,0
990267,180296,"Señores Comisión técnica, agradecemos se considere un motor con 2.500rpm, Torque de275Nm,cilindrada de 3.2litros,",0,0
1631829,1349887,"Buenos días De acuerdo al Art. 1 de la Resolución No. RE-SERCOP-2021-0114, publicada el 13 deabril 2021. Señala que las ofertas que sean enviadas con firma electrónica NO REQUIEREN SERNUMERADA, FOLIADAS, NI SUMILLADAS, respetarán lo dispuesto en esta resolución.",0,0
750038,350945,"Señores: Me voy a permitir hacer una reflexion, para que ustedes la analicen con detenimiento. Enciertos concursos convocados por la Vicepresidencia pareceria que son para descalificar aproveedores y no para calificarlos en mayor cantidad y lo digo por cuanto en ciertos procesos, noexiste uniformidad de criterios, siendo la misma institucion. Ej. En los 3 ultimos procesos seindica que el tiempo de entrega es a partir de la adjudicacion en el Portal, mientras que otrorelativo a colchones antiescaras, en el cual por muchos concursos es la misma compañia ganadora, sedetermina que el tiempo de entrega es a partir de la recepcion del anticipo. Da la impresion que seesta favoreciendo a esa empresa. Por la magnitud de los concursos, ninguno de los oferentes esta encapacidad de adelantar con dineros propios la fabricacion de los equipos, hasta que se entregue elanticipo. Esa figura es un principio de no equidad. Solicito que en todos los procesos el tiempocorra a partir del anticipo",2,1
1804456,1317336,"Estimados, favor aclarar si la DECLARACION DE GLOSAS EN FIRME EN LA CONTRALORIA GENERAL DEL ESTADO,debe ser notariada?",0,0
1602712,421922,Buenas tardes: Para el Mantenimiento Correctivo cuales son los repuestos que se requieren? no sedetalla en los Pliegos ni en el Anexo?,0,0
1348075,23564,5. En la página 9 de los pliegos bajo el título CONDICIONES DE PAGO en el cual se mencionan lasmultas no se indica que estas no se aplicaran por incumplimientos originados en situaciones defuerza mayor o caso fortuito cuyo control no se encuentra al alcance de la CONTRATISTA. Solicitamosconsiderar lo indicado,0,0
831131,835897,Estimados. Es posible que se oferte un servidor con características similares o superiores alrequerido en el ítem 1 pero con una tecnología diferente a AMD?,0,0
1312982,1439546,SÑRES. CNELATENTO SALUDOFAVOR SER CLAROS EN LA CANTIDAD DE ACCIONES A EJECUTAR (INDICAR DESCRIPCIONDE RUBROS Y CANTIDADES DEL PROCESO DE CONTRATACION),0,0
417697,303230,"SOLICITAMOS SE PERMITA OFERTAR UNA RETROEXCAVADORA CON 3045 PSI DE PRESIÓN Y FLUJO HIDRÁULICO DE151 L/MIN, CON LO QUE LA POTENCIA HIDRÁULICA EXCEDE AMPLIAMENTE LO SOLICITADO POR LA COMISIÓN. ALA FINAL LA POTENCIA HIDRÁULICA ES LO QUE DETERMINA EL RENDIMIENTO DE LA MÁQUINA ES DECIR LAFUERZA DE ROMPIMIENTO Y LA VELOCIDAD DE OPERACIÓN.",0,0
1421393,126583,"La precisión del 1% del sensor de humedad se refiere a la precisión en todo el rango de medida,esto es de 0 a 100%. Favor confirmar.",0,0
1692074,894642,"Sres comisión técnica por favor su aclaración, se acepta compromisos de disponibilidad para elequipo mínimo solicitado ?",0,0
1551115,395603,"EN EL ITEM 19, CIELO RASO, TAMBIEN COMPRENDE LA INSTALACION DEL MISMO O SOLO ES LA PROVISION DELCIELO RASO",0,0
1726609,830147,"SE SOLICITA ACLARACIÓN RESPETO DE LA ESPECIFICACIÓN SOLICITADA PARA TODOS LOS ITEMS, QUEREZA:""Deben ser de marcas reconocidas mundialmente que tengan mínimo 3 casos de éxitorepresentativos en Ecuador"", YA QUE SE PODRÍA ENTENDER QUE LAS ESPECIFICACIONES ESTAN CERRADAS ACIERTAS MARCAS. SE SOLICITA INDICAR LAS MARCAS QUE CELEC EP CONSIDERA MUNDIALMENTE CONOCIDAS, O POREL CONTRARIO QUITAR ESTA ESPECIFICACION, YA QUE AL CUMPLIR CON LOS ASPECTOS TÉCNICOS SE ABRE LAPOSIBILIDAD A LA OFERTA DE OTRAS MARCAS.",2,1
1647863,556635,"Estimados Señores de la comisión, porque se solicita como personal mínimo a un ingenieroelectrónico? si para este campo mas bien debería ser un ingeniero mecánico. Solicito se puedapresentar como personal técnico ingeniero mecánico o eléctrico.",0,0
